PrecoUnitario|Quantidade|Data:ALFA|Pais:ALFA|Cidade:ALFA|Empresa:ALFA|Cliente:ALFA|CEP:ALFA|Categoria:ALFA|Produto:ALFA
40,00|16|1998-03-25 00:00:00.000|Canada|Tsawassen|Bottom-Dollar Markets|BOTTM|T2F 8M4|2|Northwoods Cranberry Sauce
7,75|10|1998-03-25 00:00:00.000|Canada|Tsawassen|Bottom-Dollar Markets|BOTTM|T2F 8M4|1|Rhönbräu Klosterbier
45,60|20|1998-03-25 00:00:00.000|Venezuela|San Cristóbal|HILARION-Abastos|HILAA|5022|7|Rössle Sauerkraut
18,00|30|1998-03-26 00:00:00.000|Sweden|Bräcke|Folk och fä HB|FOLKO|S-844 67|1|Chartreuse verte
9,50|30|1998-03-26 00:00:00.000|Sweden|Bräcke|Folk och fä HB|FOLKO|S-844 67|3|Zaanse koeken
53,00|10|1998-03-26 00:00:00.000|Sweden|Bräcke|Folk och fä HB|FOLKO|S-844 67|7|Manjimup Dried Apples
43,90|20|1998-03-26 00:00:00.000|Sweden|Bräcke|Folk och fä HB|FOLKO|S-844 67|2|Vegie-spread
40,00|20|1998-03-26 00:00:00.000|Belgium|Bruxelles|Maison Dewey|MAISD|B-1180|2|Northwoods Cranberry Sauce
10,00|40|1998-03-26 00:00:00.000|Belgium|Bruxelles|Maison Dewey|MAISD|B-1180|3|Sir Rodney's Scones
18,40|10|1998-03-26 00:00:00.000|Belgium|Bruxelles|Maison Dewey|MAISD|B-1180|8|Boston Crab Meat
19,45|6|1998-03-26 00:00:00.000|Belgium|Bruxelles|Maison Dewey|MAISD|B-1180|2|Gula Malacca
30,00|18|1998-03-26 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|7|Uncle Bob's Organic Dried Pears
38,00|20|1998-03-26 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|4|Queso Manchego La Pastora
4,50|80|1998-03-26 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|1|Guaraná Fantástica
43,90|30|1998-03-26 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|3|Schoggi Schokolade
12,50|24|1998-03-26 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|4|Gorgonzola Telino
43,90|35|1998-03-26 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|2|Vegie-spread
7,75|40|1998-03-27 00:00:00.000|Sweden|Bräcke|Folk och fä HB|FOLKO|S-844 67|1|Rhönbräu Klosterbier
263,50|60|1998-03-27 00:00:00.000|Brazil|Rio de Janeiro|Hanari Carnes|HANAR|05454-876|1|Côte de Blaye
30,00|20|1998-03-27 00:00:00.000|Canada|Tsawassen|Bottom-Dollar Markets|BOTTM|T2F 8M4|7|Uncle Bob's Organic Dried Pears
46,00|9|1998-03-27 00:00:00.000|Canada|Tsawassen|Bottom-Dollar Markets|BOTTM|T2F 8M4|1|Ipoh Coffee
6,00|84|1998-03-27 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|8|Konbu
19,50|15|1998-03-27 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|5|Ravioli Angelo
17,45|55|1998-03-30 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|3|Pavlova
4,50|20|1998-03-30 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|1|Guaraná Fantástica
19,00|40|1998-03-30 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|8|Inlagd Sill
17,45|36|1998-03-30 00:00:00.000|Ireland|Cork|Hungry Owl All-Night Grocers|HUNGO|NULL|3|Pavlova
62,50|8|1998-03-30 00:00:00.000|Ireland|Cork|Hungry Owl All-Night Grocers|HUNGO|NULL|8|Carnarvon Tigers
32,00|35|1998-03-30 00:00:00.000|Ireland|Cork|Hungry Owl All-Night Grocers|HUNGO|NULL|4|Mascarpone Fabioli
21,00|30|1998-03-30 00:00:00.000|Argentina|Buenos Aires|Océano Atlántico Ltda,|OCEAN|1010|4|Queso Cabrales
81,00|15|1998-03-30 00:00:00.000|Argentina|Buenos Aires|Océano Atlántico Ltda,|OCEAN|1010|3|Sir Rodney's Marmalade
18,00|10|1998-03-30 00:00:00.000|Argentina|Buenos Aires|Océano Atlántico Ltda,|OCEAN|1010|1|Lakkalikööri
13,00|15|1998-03-30 00:00:00.000|Argentina|Buenos Aires|Océano Atlántico Ltda,|OCEAN|1010|2|Original Frankfurter grüne Soße
30,00|60|1998-03-31 00:00:00.000|UK|London|Eastern Connection|EASTC|WX3 6FW|7|Uncle Bob's Organic Dried Pears
46,00|6|1998-03-31 00:00:00.000|UK|London|Eastern Connection|EASTC|WX3 6FW|1|Ipoh Coffee
34,80|20|1998-03-31 00:00:00.000|UK|London|Eastern Connection|EASTC|WX3 6FW|4|Mozzarella di Giovanni
30,00|60|1998-03-31 00:00:00.000|USA|Albuquerque|Rattlesnake Canyon Grocery|RATTC|87110|7|Uncle Bob's Organic Dried Pears
49,30|40|1998-03-31 00:00:00.000|USA|Albuquerque|Rattlesnake Canyon Grocery|RATTC|87110|3|Tarte au sucre
25,00|40|1998-03-31 00:00:00.000|Brazil|Rio de Janeiro|Que Delícia|QUEDE|02389-673|2|Grandma's Boysenberry Spread
21,00|15|1998-03-31 00:00:00.000|Brazil|Rio de Janeiro|Que Delícia|QUEDE|02389-673|4|Queso Cabrales
9,65|4|1998-03-31 00:00:00.000|Brazil|Rio de Janeiro|Que Delícia|QUEDE|02389-673|8|Jack's New England Clam Chowder
10,00|65|1998-04-01 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|3|Sir Rodney's Scones
14,00|60|1998-04-01 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|1|Sasquatch Ale
24,00|65|1998-04-01 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|6|Pâté chinois
28,50|66|1998-04-01 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|2|Sirop d'érable
19,00|50|1998-04-01 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|1|Chang
15,00|20|1998-04-01 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|1|Outback Lager
18,00|90|1998-04-01 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|1|Lakkalikööri
34,80|2|1998-04-01 00:00:00.000|USA|Portland|The Big Cheese|THEBI|97201|4|Mozzarella di Giovanni
123,79|50|1998-04-01 00:00:00.000|Sweden|Bräcke|Folk och fä HB|FOLKO|S-844 67|6|Thüringer Rostbratwurst
9,65|35|1998-04-01 00:00:00.000|Sweden|Bräcke|Folk och fä HB|FOLKO|S-844 67|8|Jack's New England Clam Chowder
55,00|18|1998-04-02 00:00:00.000|Denmark|Århus|Vaffeljernet|VAFFE|8200|4|Raclette Courdavault
53,00|20|1998-04-02 00:00:00.000|Mexico|Mexico D,F,|Pericles Comidas clásicas|PERIC|05033|7|Manjimup Dried Apples
34,00|4|1998-04-02 00:00:00.000|Mexico|Mexico D,F,|Pericles Comidas clásicas|PERIC|05033|4|Camembert Pierrot
14,00|40|1998-04-02 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|5|Singaporean Hokkien Fried Mee
32,00|50|1998-04-03 00:00:00.000|Venezuela|Barquisimeto|LILA-Supermercado|LILAS|3508|4|Mascarpone Fabioli
12,00|20|1998-04-03 00:00:00.000|Venezuela|Barquisimeto|LILA-Supermercado|LILAS|3508|8|Spegesild
7,00|20|1998-04-03 00:00:00.000|Venezuela|Barquisimeto|LILA-Supermercado|LILAS|3508|5|Filo Mix
4,50|12|1998-04-03 00:00:00.000|Poland|Warszawa|Wolski  Zajazd|WOLZA|01-012|1|Guaraná Fantástica
28,50|7|1998-04-03 00:00:00.000|Poland|Warszawa|Wolski  Zajazd|WOLZA|01-012|2|Sirop d'érable
10,00|20|1998-04-03 00:00:00.000|Poland|Warszawa|Wolski  Zajazd|WOLZA|01-012|7|Longlife Tofu
7,75|30|1998-04-03 00:00:00.000|Poland|Warszawa|Wolski  Zajazd|WOLZA|01-012|1|Rhönbräu Klosterbier
9,65|20|1998-04-03 00:00:00.000|Germany|Köln|Ottilies Käseladen|OTTIK|50739|8|Jack's New England Clam Chowder
53,00|15|1998-04-03 00:00:00.000|Germany|Köln|Ottilies Käseladen|OTTIK|50739|7|Manjimup Dried Apples
13,00|21|1998-04-03 00:00:00.000|Germany|Köln|Ottilies Käseladen|OTTIK|50739|2|Original Frankfurter grüne Soße
22,00|25|1998-04-06 00:00:00.000|USA|Albuquerque|Rattlesnake Canyon Grocery|RATTC|87110|2|Chef Anton's Cajun Seasoning
4,50|30|1998-04-06 00:00:00.000|USA|Albuquerque|Rattlesnake Canyon Grocery|RATTC|87110|1|Guaraná Fantástica
13,00|30|1998-04-06 00:00:00.000|USA|Albuquerque|Rattlesnake Canyon Grocery|RATTC|87110|2|Original Frankfurter grüne Soße
30,00|60|1998-04-06 00:00:00.000|Sweden|Bräcke|Folk och fä HB|FOLKO|S-844 67|7|Uncle Bob's Organic Dried Pears
21,00|25|1998-04-06 00:00:00.000|Sweden|Bräcke|Folk och fä HB|FOLKO|S-844 67|5|Gustaf's Knäckebröd
12,00|25|1998-04-06 00:00:00.000|Sweden|Bräcke|Folk och fä HB|FOLKO|S-844 67|8|Spegesild
24,00|6|1998-04-06 00:00:00.000|Sweden|Bräcke|Folk och fä HB|FOLKO|S-844 67|6|Pâté chinois
6,00|56|1998-04-06 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|8|Konbu
18,00|15|1998-04-06 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|1|Steeleye Stout
14,00|24|1998-04-06 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|5|Singaporean Hokkien Fried Mee
24,00|40|1998-04-06 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|6|Pâté chinois
18,00|4|1998-04-06 00:00:00.000|USA|Butte|The Cracker Box|THECR|59801|1|Chai
18,40|10|1998-04-06 00:00:00.000|USA|Butte|The Cracker Box|THECR|59801|8|Boston Crab Meat
7,00|10|1998-04-06 00:00:00.000|USA|Butte|The Cracker Box|THECR|59801|5|Filo Mix
31,23|6|1998-04-07 00:00:00.000|Belgium|Bruxelles|Maison Dewey|MAISD|B-1180|3|Gumbär Gummibärchen
18,00|6|1998-04-07 00:00:00.000|Belgium|Bruxelles|Maison Dewey|MAISD|B-1180|1|Lakkalikööri
18,00|2|1998-04-07 00:00:00.000|Finland|Helsinki|Wilman Kala|WILMK|21240|1|Chai
55,00|10|1998-04-07 00:00:00.000|Finland|Helsinki|Wilman Kala|WILMK|21240|4|Raclette Courdavault
18,00|8|1998-04-07 00:00:00.000|USA|Eugene|Great Lakes Food Market|GREAL|97403|1|Chai
123,79|2|1998-04-07 00:00:00.000|USA|Eugene|Great Lakes Food Market|GREAL|97403|6|Thüringer Rostbratwurst
40,00|30|1998-04-08 00:00:00.000|Portugal|Lisboa|Princesa Isabel Vinhos|PRINI|1756|2|Northwoods Cranberry Sauce
123,79|10|1998-04-08 00:00:00.000|Portugal|Lisboa|Princesa Isabel Vinhos|PRINI|1756|6|Thüringer Rostbratwurst
14,00|14|1998-04-08 00:00:00.000|Portugal|Lisboa|Princesa Isabel Vinhos|PRINI|1756|5|Singaporean Hokkien Fried Mee
45,60|70|1998-04-08 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|7|Rössle Sauerkraut
14,00|90|1998-04-08 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|1|Sasquatch Ale
21,50|21|1998-04-08 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|4|Flotemysost
4,50|12|1998-04-08 00:00:00.000|Spain|Sevilla|Godos Cocina Típica|GODOS|41101|1|Guaraná Fantástica
19,00|18|1998-04-08 00:00:00.000|Spain|Sevilla|Godos Cocina Típica|GODOS|41101|8|Inlagd Sill
34,00|9|1998-04-08 00:00:00.000|Spain|Sevilla|Godos Cocina Típica|GODOS|41101|4|Camembert Pierrot
30,00|20|1998-04-09 00:00:00.000|Italy|Reggio Emilia|Reggiani Caseifici|REGGC|42100|7|Uncle Bob's Organic Dried Pears
4,50|10|1998-04-09 00:00:00.000|Italy|Reggio Emilia|Reggiani Caseifici|REGGC|42100|1|Guaraná Fantástica
13,25|40|1998-04-09 00:00:00.000|Germany|Berlin|Alfreds Futterkiste|ALFKI|12209|8|Escargots de Bourgogne
21,50|20|1998-04-09 00:00:00.000|Germany|Berlin|Alfreds Futterkiste|ALFKI|12209|4|Flotemysost
9,20|50|1998-04-09 00:00:00.000|Germany|München|Frankenversand|FRANK|80805|3|Teatime Chocolate Biscuits
34,00|36|1998-04-09 00:00:00.000|Germany|München|Frankenversand|FRANK|80805|4|Camembert Pierrot
21,50|60|1998-04-09 00:00:00.000|Germany|München|Frankenversand|FRANK|80805|4|Flotemysost
9,00|10|1998-04-09 00:00:00.000|Spain|Madrid|Romero y tomillo|ROMEY|28001|5|Tunnbröd
14,00|4|1998-04-09 00:00:00.000|Spain|Madrid|Romero y tomillo|ROMEY|28001|5|Singaporean Hokkien Fried Mee
9,50|20|1998-04-09 00:00:00.000|Spain|Madrid|Romero y tomillo|ROMEY|28001|8|Rogede sild
12,50|2|1998-04-09 00:00:00.000|Spain|Madrid|Romero y tomillo|ROMEY|28001|3|Scottish Longbreads
9,65|28|1998-04-10 00:00:00.000|Venezuela|I, de Margarita|LINO-Delicateses|LINOD|4980|8|Jack's New England Clam Chowder
25,89|15|1998-04-10 00:00:00.000|Norway|Stavern|Santé Gourmet|SANTG|4110|8|Nord-Ost Matjeshering
13,00|18|1998-04-10 00:00:00.000|Norway|Stavern|Santé Gourmet|SANTG|4110|2|Original Frankfurter grüne Soße
12,50|15|1998-04-10 00:00:00.000|UK|London|Around the Horn|AROUT|WA1 1DP|4|Gorgonzola Telino
19,00|16|1998-04-10 00:00:00.000|UK|London|Around the Horn|AROUT|WA1 1DP|8|Inlagd Sill
10,00|25|1998-04-13 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|2|Aniseed Syrup
55,00|110|1998-04-13 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|4|Raclette Courdavault
15,00|30|1998-04-13 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|1|Outback Lager
38,00|20|1998-04-13 00:00:00.000|USA|Portland|Lonesome Pine Restaurant|LONEP|97219|4|Queso Manchego La Pastora
62,50|10|1998-04-13 00:00:00.000|USA|Portland|Lonesome Pine Restaurant|LONEP|97219|8|Carnarvon Tigers
38,00|5|1998-04-13 00:00:00.000|USA|Portland|Lonesome Pine Restaurant|LONEP|97219|5|Gnocchi di nonna Alice
12,00|3|1998-04-13 00:00:00.000|Argentina|Buenos Aires|Rancho grande|RANCH|1010|8|Spegesild
20,00|2|1998-04-13 00:00:00.000|Argentina|Buenos Aires|Rancho grande|RANCH|1010|3|Maxilaku
31,00|24|1998-04-14 00:00:00.000|Germany|Köln|Ottilies Käseladen|OTTIK|50739|8|Ikura
19,00|11|1998-04-14 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|1|Chang
81,00|15|1998-04-14 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|3|Sir Rodney's Marmalade
31,23|63|1998-04-14 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|3|Gumbär Gummibärchen
53,00|44|1998-04-14 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|7|Manjimup Dried Apples
34,80|35|1998-04-14 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|4|Mozzarella di Giovanni
9,20|35|1998-04-14 00:00:00.000|Brazil|Rio de Janeiro|Hanari Carnes|HANAR|05454-876|3|Teatime Chocolate Biscuits
36,00|30|1998-04-14 00:00:00.000|Brazil|Rio de Janeiro|Hanari Carnes|HANAR|05454-876|4|Gudbrandsdalsost
30,00|4|1998-04-14 00:00:00.000|UK|London|B's Beverages|BSBEV|EC2 5NT|7|Uncle Bob's Organic Dried Pears
46,00|30|1998-04-14 00:00:00.000|UK|London|B's Beverages|BSBEV|EC2 5NT|1|Ipoh Coffee
31,23|12|1998-04-15 00:00:00.000|UK|London|Eastern Connection|EASTC|WX3 6FW|3|Gumbär Gummibärchen
2,50|30|1998-04-15 00:00:00.000|UK|London|Eastern Connection|EASTC|WX3 6FW|4|Geitost
21,05|21|1998-04-15 00:00:00.000|UK|London|Eastern Connection|EASTC|WX3 6FW|2|Louisiana Fiery Hot Pepper Sauce
21,50|50|1998-04-15 00:00:00.000|UK|London|Eastern Connection|EASTC|WX3 6FW|4|Flotemysost
18,00|10|1998-04-15 00:00:00.000|Finland|Oulu|Wartian Herkku|WARTH|90110|1|Chai
6,00|20|1998-04-15 00:00:00.000|Finland|Oulu|Wartian Herkku|WARTH|90110|8|Konbu
62,50|8|1998-04-15 00:00:00.000|Italy|Torino|Franchi S,p,A,|FRANS|10100|8|Carnarvon Tigers
53,00|10|1998-04-15 00:00:00.000|Italy|Torino|Franchi S,p,A,|FRANS|10100|7|Manjimup Dried Apples
4,50|30|1998-04-16 00:00:00.000|Canada|Tsawassen|Bottom-Dollar Markets|BOTTM|T2F 8M4|1|Guaraná Fantástica
49,30|21|1998-04-16 00:00:00.000|Canada|Tsawassen|Bottom-Dollar Markets|BOTTM|T2F 8M4|3|Tarte au sucre
24,00|35|1998-04-16 00:00:00.000|Germany|Brandenburg|Königlich Essen|KOENE|14776|6|Pâté chinois
55,00|24|1998-04-16 00:00:00.000|Germany|Brandenburg|Königlich Essen|KOENE|14776|4|Raclette Courdavault
38,00|20|1998-04-16 00:00:00.000|Switzerland|Bern|Chop-suey Chinese|CHOPS|3012|5|Gnocchi di nonna Alice
43,90|12|1998-04-16 00:00:00.000|Switzerland|Bern|Chop-suey Chinese|CHOPS|3012|2|Vegie-spread
19,00|100|1998-04-17 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|1|Chang
21,35|70|1998-04-17 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|2|Chef Anton's Gumbo Mix
123,79|60|1998-04-17 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|6|Thüringer Rostbratwurst
55,00|100|1998-04-17 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|4|Raclette Courdavault
18,00|45|1998-04-17 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|1|Chai
6,00|80|1998-04-17 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|8|Konbu
4,50|21|1998-04-17 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|1|Guaraná Fantástica
33,25|20|1998-04-17 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|5|Wimmers gute Semmelknödel
21,50|16|1998-04-17 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|4|Flotemysost
19,00|35|1998-04-17 00:00:00.000|USA|Seattle|White Clover Markets|WHITC|98128|8|Inlagd Sill
263,50|25|1998-04-17 00:00:00.000|USA|Seattle|White Clover Markets|WHITC|98128|1|Côte de Blaye
55,00|30|1998-04-17 00:00:00.000|USA|Seattle|White Clover Markets|WHITC|98128|4|Raclette Courdavault
32,80|70|1998-04-17 00:00:00.000|Switzerland|Genève|Richter Supermarkt|RICSU|1203|6|Perth Pasties
36,00|36|1998-04-17 00:00:00.000|Switzerland|Genève|Richter Supermarkt|RICSU|1203|4|Gudbrandsdalsost
10,00|15|1998-04-20 00:00:00.000|USA|Anchorage|Old World Delicatessen|OLDWO|99508|3|Sir Rodney's Scones
19,45|12|1998-04-20 00:00:00.000|USA|Anchorage|Old World Delicatessen|OLDWO|99508|2|Gula Malacca
28,50|6|1998-04-20 00:00:00.000|USA|Anchorage|Old World Delicatessen|OLDWO|99508|2|Sirop d'érable
18,00|10|1998-04-20 00:00:00.000|Belgium|Charleroi|Suprêmes délices|SUPRD|B-6000|1|Chai
18,00|60|1998-04-20 00:00:00.000|Belgium|Charleroi|Suprêmes délices|SUPRD|B-6000|1|Steeleye Stout
14,00|30|1998-04-20 00:00:00.000|Belgium|Charleroi|Suprêmes délices|SUPRD|B-6000|5|Singaporean Hokkien Fried Mee
7,45|10|1998-04-20 00:00:00.000|Belgium|Charleroi|Suprêmes délices|SUPRD|B-6000|6|Tourtière
6,00|7|1998-04-20 00:00:00.000|Germany|Aachen|Drachenblut Delikatessen|DRACD|52066|8|Konbu
55,00|30|1998-04-20 00:00:00.000|Germany|Aachen|Drachenblut Delikatessen|DRACD|52066|4|Raclette Courdavault
15,00|4|1998-04-21 00:00:00.000|Spain|Sevilla|Godos Cocina Típica|GODOS|41101|1|Outback Lager
18,40|5|1998-04-21 00:00:00.000|Belgium|Charleroi|Suprêmes délices|SUPRD|B-6000|8|Boston Crab Meat
7,00|2|1998-04-21 00:00:00.000|Belgium|Charleroi|Suprêmes délices|SUPRD|B-6000|5|Filo Mix
21,50|30|1998-04-21 00:00:00.000|Belgium|Charleroi|Suprêmes délices|SUPRD|B-6000|4|Flotemysost
45,60|20|1998-04-21 00:00:00.000|Venezuela|I, de Margarita|LINO-Delicateses|LINOD|4980|7|Rössle Sauerkraut
18,00|24|1998-04-21 00:00:00.000|Venezuela|I, de Margarita|LINO-Delicateses|LINOD|4980|1|Steeleye Stout
20,00|60|1998-04-21 00:00:00.000|Venezuela|I, de Margarita|LINO-Delicateses|LINOD|4980|3|Maxilaku
19,50|28|1998-04-21 00:00:00.000|Venezuela|I, de Margarita|LINO-Delicateses|LINOD|4980|5|Ravioli Angelo
10,00|20|1998-04-22 00:00:00.000|USA|Eugene|Great Lakes Food Market|GREAL|97403|3|Sir Rodney's Scones
19,00|30|1998-04-22 00:00:00.000|Switzerland|Bern|Chop-suey Chinese|CHOPS|3012|1|Chang
43,90|30|1998-04-22 00:00:00.000|Switzerland|Bern|Chop-suey Chinese|CHOPS|3012|2|Vegie-spread
19,45|15|1998-04-22 00:00:00.000|Brazil|Sao Paulo|Comércio Mineiro|COMMI|05432-043|2|Gula Malacca
28,50|4|1998-04-22 00:00:00.000|Brazil|Sao Paulo|Comércio Mineiro|COMMI|05432-043|2|Sirop d'érable
21,00|10|1998-04-22 00:00:00.000|France|Paris|Spécialités du monde|SPECD|75016|4|Queso Cabrales
49,30|12|1998-04-23 00:00:00.000|Poland|Warszawa|Wolski  Zajazd|WOLZA|01-012|3|Tarte au sucre
2,50|15|1998-04-23 00:00:00.000|Canada|Tsawassen|Bottom-Dollar Markets|BOTTM|T2F 8M4|4|Geitost
53,00|24|1998-04-23 00:00:00.000|Canada|Tsawassen|Bottom-Dollar Markets|BOTTM|T2F 8M4|7|Manjimup Dried Apples
38,00|20|1998-04-23 00:00:00.000|Germany|Stuttgart|Die Wandernde Kuh|WANDK|70563|4|Queso Manchego La Pastora
32,00|15|1998-04-23 00:00:00.000|Germany|Stuttgart|Die Wandernde Kuh|WANDK|70563|4|Mascarpone Fabioli
18,00|18|1998-04-23 00:00:00.000|Germany|Stuttgart|Die Wandernde Kuh|WANDK|70563|1|Steeleye Stout
18,00|25|1998-04-24 00:00:00.000|UK|London|Eastern Connection|EASTC|WX3 6FW|1|Chai
21,35|30|1998-04-24 00:00:00.000|UK|London|Eastern Connection|EASTC|WX3 6FW|2|Chef Anton's Gumbo Mix
12,50|42|1998-04-24 00:00:00.000|Canada|Tsawassen|Bottom-Dollar Markets|BOTTM|T2F 8M4|3|Scottish Longbreads
19,00|10|1998-04-24 00:00:00.000|Brazil|Campinas|Gourmet Lanchonetes|GOURL|04876-786|1|Chang
38,00|4|1998-04-24 00:00:00.000|Brazil|Campinas|Gourmet Lanchonetes|GOURL|04876-786|4|Queso Manchego La Pastora
18,00|50|1998-04-27 00:00:00.000|Sweden|Bräcke|Folk och fä HB|FOLKO|S-844 67|1|Lakkalikööri
4,50|10|1998-04-27 00:00:00.000|France|Toulouse|La maison d'Asie|LAMAI|31000|1|Guaraná Fantástica
46,00|30|1998-04-27 00:00:00.000|Brazil|Rio de Janeiro|Hanari Carnes|HANAR|05454-876|1|Ipoh Coffee
28,50|10|1998-04-27 00:00:00.000|Brazil|Rio de Janeiro|Hanari Carnes|HANAR|05454-876|2|Sirop d'érable
62,50|35|1998-04-27 00:00:00.000|Austria|Salzburg|Piccolo und mehr|PICCO|5020|8|Carnarvon Tigers
32,00|20|1998-04-27 00:00:00.000|Austria|Salzburg|Piccolo und mehr|PICCO|5020|4|Mascarpone Fabioli
33,25|25|1998-04-27 00:00:00.000|Austria|Salzburg|Piccolo und mehr|PICCO|5020|5|Wimmers gute Semmelknödel
2,50|10|1998-04-28 00:00:00.000|Argentina|Buenos Aires|Cactus Comidas para llevar|CACTU|1010|4|Geitost
14,00|20|1998-04-28 00:00:00.000|Argentina|Buenos Aires|Cactus Comidas para llevar|CACTU|1010|1|Laughing Lumberjack Lager
4,50|15|1998-04-28 00:00:00.000|Venezuela|San Cristóbal|HILARION-Abastos|HILAA|5022|1|Guaraná Fantástica
14,00|15|1998-04-28 00:00:00.000|Venezuela|San Cristóbal|HILARION-Abastos|HILAA|5022|3|NuNuCa Nuß-Nougat-Creme
53,00|20|1998-04-28 00:00:00.000|Venezuela|San Cristóbal|HILARION-Abastos|HILAA|5022|7|Manjimup Dried Apples
19,50|20|1998-04-28 00:00:00.000|Venezuela|San Cristóbal|HILARION-Abastos|HILAA|5022|5|Ravioli Angelo
30,00|40|1998-04-28 00:00:00.000|UK|London|Eastern Connection|EASTC|WX3 6FW|7|Uncle Bob's Organic Dried Pears
24,00|35|1998-04-28 00:00:00.000|UK|London|Eastern Connection|EASTC|WX3 6FW|6|Pâté chinois
34,00|50|1998-04-28 00:00:00.000|UK|London|Eastern Connection|EASTC|WX3 6FW|4|Camembert Pierrot
15,00|3|1998-04-29 00:00:00.000|UK|London|North/South|NORTS|SW7 1RZ|1|Outback Lager
10,00|3|1998-04-29 00:00:00.000|Germany|Mannheim|Blauer See Delikatessen|BLAUS|68306|3|Sir Rodney's Scones
34,00|21|1998-04-29 00:00:00.000|Germany|Mannheim|Blauer See Delikatessen|BLAUS|68306|4|Camembert Pierrot
28,50|4|1998-04-29 00:00:00.000|Germany|Mannheim|Blauer See Delikatessen|BLAUS|68306|2|Sirop d'érable
6,00|30|1998-04-29 00:00:00.000|Brazil|Rio de Janeiro|Ricardo Adocicados|RICAR|02389-890|8|Konbu
39,00|12|1998-04-29 00:00:00.000|Brazil|Rio de Janeiro|Ricardo Adocicados|RICAR|02389-890|6|Alice Mutton
34,00|35|1998-04-29 00:00:00.000|Brazil|Rio de Janeiro|Ricardo Adocicados|RICAR|02389-890|4|Camembert Pierrot
34,00|4|1998-04-30 00:00:00.000|Italy|Torino|Franchi S,p,A,|FRANS|10100|4|Camembert Pierrot
13,00|10|1998-04-30 00:00:00.000|Italy|Torino|Franchi S,p,A,|FRANS|10100|2|Original Frankfurter grüne Soße
34,00|15|1998-04-30 00:00:00.000|USA|Eugene|Great Lakes Food Market|GREAL|97403|4|Camembert Pierrot
32,80|10|1998-04-30 00:00:00.000|Italy|Reggio Emilia|Reggiani Caseifici|REGGC|42100|6|Perth Pasties
15,00|12|1998-04-30 00:00:00.000|Italy|Reggio Emilia|Reggiani Caseifici|REGGC|42100|1|Outback Lager
14,00|30|1998-04-30 00:00:00.000|Ireland|Cork|Hungry Owl All-Night Grocers|HUNGO|NULL|1|Sasquatch Ale
18,40|40|1998-04-30 00:00:00.000|Ireland|Cork|Hungry Owl All-Night Grocers|HUNGO|NULL|8|Boston Crab Meat
